cristiano@seven.it;Vanilla Ice;0.6407381892204285 
cristiano@seven.it;Jadakiss;0.621638298034668 
cristiano@seven.it;Nelly;0.6191684603691101 
cristiano@seven.it;Fugees;0.6184690594673157 
cristiano@seven.it;Missy Elliott;0.6011098027229309 
cristiano@seven.it;Twista;0.6008706092834473 
cristiano@seven.it;A Tribe Called Quest;0.5945558547973633 
cristiano@seven.it;Wyclef Jean;0.592631995677948 
cristiano@seven.it;CeeLo Green;0.5865578055381775 
cristiano@seven.it;N*E*R*D;0.585220992565155 
giuseppe@seven.it;Fugees;0.6860799193382263 
giuseppe@seven.it;Missy Elliott;0.6660705208778381 
giuseppe@seven.it;Nelly;0.6611657738685608 
giuseppe@seven.it;CeeLo Green;0.6565880179405212 
giuseppe@seven.it;Jadakiss;0.6537511944770813 
giuseppe@seven.it;Vanilla Ice;0.6531399488449097 
giuseppe@seven.it;Robin Thicke;0.6509912014007568 
giuseppe@seven.it;Wyclef Jean;0.6491389274597168 
giuseppe@seven.it;A Tribe Called Quest;0.6481526494026184 
giuseppe@seven.it;De La Soul;0.628868579864502 
luca@seven.it;Vanilla Ice;0.6688010692596436 
luca@seven.it;Jadakiss;0.6323180794715881 
luca@seven.it;A Tribe Called Quest;0.6314003467559814 
luca@seven.it;Fugees;0.6297642588615417 
luca@seven.it;Wyclef Jean;0.6209084987640381 
luca@seven.it;Nelly;0.6197529435157776 
luca@seven.it;De La Soul;0.6093676686286926 
luca@seven.it;Missy Elliott;0.6090689897537231 
luca@seven.it;Twista;0.6009932160377502 
luca@seven.it;CeeLo Green;0.5950325727462769 
marco@seven.it;Vanilla Ice;0.7089959979057312 
marco@seven.it;Fugees;0.7080539464950562 
marco@seven.it;Jadakiss;0.706428587436676 
marco@seven.it;Wyclef Jean;0.6969966888427734 
marco@seven.it;A Tribe Called Quest;0.6953238248825073 
marco@seven.it;Nelly;0.6926062703132629 
marco@seven.it;De La Soul;0.6839168071746826 
marco@seven.it;N*E*R*D;0.6704812049865723 
marco@seven.it;Twista;0.6678391695022583 
marco@seven.it;Missy Elliott;0.6641349792480469 
nicola@seven.it;Vanilla Ice;0.7054215669631958 
nicola@seven.it;Jadakiss;0.693774938583374 
nicola@seven.it;Twista;0.6733237504959106 
nicola@seven.it;Nelly;0.6676542162895203 
nicola@seven.it;De La Soul;0.6588578224182129 
nicola@seven.it;A Tribe Called Quest;0.6535975933074951 
nicola@seven.it;N*E*R*D;0.6516391038894653 
nicola@seven.it;Fugees;0.6501048803329468 
nicola@seven.it;OutKast;0.6469519138336182 
nicola@seven.it;Chamillionaire;0.6451372504234314 
angela@seven.it;Vanilla Ice;0.742152988910675 
angela@seven.it;Jadakiss;0.7359526753425598 
angela@seven.it;Fugees;0.7232652306556702 
angela@seven.it;A Tribe Called Quest;0.720207929611206 
angela@seven.it;De La Soul;0.7079795002937317 
angela@seven.it;Nelly;0.6997860670089722 
angela@seven.it;Twista;0.6992456316947937 
angela@seven.it;Wyclef Jean;0.6889234781265259 
angela@seven.it;OutKast;0.68389892578125 
angela@seven.it;Missy Elliott;0.6833844184875488 
gaetano@seven.it;Fugees;0.730064332485199 
gaetano@seven.it;Jadakiss;0.7189267873764038 
gaetano@seven.it;Wyclef Jean;0.7163743376731873 
gaetano@seven.it;Vanilla Ice;0.7077505588531494 
gaetano@seven.it;De La Soul;0.7049371600151062 
gaetano@seven.it;CeeLo Green;0.7035205364227295 
gaetano@seven.it;A Tribe Called Quest;0.7025606632232666 
gaetano@seven.it;Nelly;0.7005414366722107 
gaetano@seven.it;Missy Elliott;0.6985624432563782 
gaetano@seven.it;Robin Thicke;0.6879816055297852 
irene@seven.it;Fugees;0.7369012236595154 
irene@seven.it;Jadakiss;0.7168071866035461 
irene@seven.it;De La Soul;0.7112604975700378 
irene@seven.it;A Tribe Called Quest;0.7049612998962402 
irene@seven.it;Wyclef Jean;0.7008683681488037 
irene@seven.it;CeeLo Green;0.6987206339836121 
irene@seven.it;Vanilla Ice;0.6946725845336914 
irene@seven.it;DJ Jazzy Jeff;0.6846715211868286 
irene@seven.it;Robin Thicke;0.6799036264419556 
irene@seven.it;Twista;0.6798850297927856 
roberto@seven.it;Fugees;0.7107510566711426 
roberto@seven.it;Vanilla Ice;0.7069219350814819 
roberto@seven.it;Jadakiss;0.6952587366104126 
roberto@seven.it;Nelly;0.6943243145942688 
roberto@seven.it;Wyclef Jean;0.6873416900634766 
roberto@seven.it;A Tribe Called Quest;0.6810396313667297 
roberto@seven.it;Public Enemy;0.6733802556991577 
roberto@seven.it;Missy Elliott;0.6623064875602722 
roberto@seven.it;De La Soul;0.6587578058242798 
roberto@seven.it;N*E*R*D;0.6578437089920044 
rossella@seven.it;Francesco De Gregori;0.47463175654411316 
rossella@seven.it;Giacomo Puccini;0.3140721321105957 
rossella@seven.it;Cypress Hill;0.3118608593940735 
rossella@seven.it;Ludovico Einaudi;0.29931730031967163 
rossella@seven.it;Gianna Nannini;0.29398468136787415 
rossella@seven.it;twenty one pilots;0.2840700149536133 
rossella@seven.it;House of Pain;0.2739681005477905 
rossella@seven.it;Jennifer Lopez;0.27046847343444824 
rossella@seven.it;Fifth Harmony;0.2596621513366699 
