cristiano@seven.it;Antonio Vivaldi;0.9260683059692383 
cristiano@seven.it;Johann Sebastian Bach;0.9155460000038147 
cristiano@seven.it;Ludwig van Beethoven;0.9108425378799438 
cristiano@seven.it;Johannes Brahms;0.9049407243728638 
cristiano@seven.it;Wolfgang Amadeus Mozart;0.9024709463119507 
cristiano@seven.it;George Frideric Handel;0.9024544954299927 
cristiano@seven.it;Felix Mendelssohn;0.8879609704017639 
cristiano@seven.it;Claudio Monteverdi;0.8764678835868835 
cristiano@seven.it;Richard Wagner;0.8693051338195801 
cristiano@seven.it;Claude Debussy;0.8647012114524841 
cristiano@seven.it;Johann Pachelbel;0.8591511845588684 
giuseppe@seven.it;Daddy Yankee;0.9056610465049744 
giuseppe@seven.it;Ricky Martin;0.9043978452682495 
giuseppe@seven.it;Fedez;0.9016382098197937 
giuseppe@seven.it;Pitbull;0.901102602481842 
giuseppe@seven.it;Marc Anthony;0.8940225839614868 
giuseppe@seven.it;Shakira;0.8816564679145813 
giuseppe@seven.it;Juanes;0.8776856660842896 
giuseppe@seven.it;Jennifer Lopez;0.875252902507782 
giuseppe@seven.it;Enrique Iglesias;0.8721781373023987 
giuseppe@seven.it;Nelly Furtado;0.8714672327041626 
giuseppe@seven.it;Jerry Rivera;0.8708940148353577 
luca@seven.it;Lucio Dalla;0.8486564755439758 
luca@seven.it;Claudio Monteverdi;0.8485435247421265 
luca@seven.it;Nek;0.8477521538734436 
luca@seven.it;Gianna Nannini;0.8409513831138611 
luca@seven.it;Bebel Gilberto;0.8360657691955566 
luca@seven.it;Eiffel 65;0.8330134153366089 
luca@seven.it;Madonna;0.8288303017616272 
luca@seven.it;Diana Ross;0.8235495686531067 
luca@seven.it;Antonio Vivaldi;0.821526288986206 
luca@seven.it;Harry Belafonte;0.8188973665237427 
luca@seven.it;Sarah Brightman;0.8176788091659546 
marco@seven.it;Calvin Harris;0.9241065382957458 
marco@seven.it;Moby;0.9236364364624023 
marco@seven.it;Daft Punk;0.9222880601882935 
marco@seven.it;Moloko;0.9220228791236877 
marco@seven.it;Clean Bandit;0.917906641960144 
marco@seven.it;Miami Horror;0.915316641330719 
marco@seven.it;Kylie Minogue;0.9145624041557312 
marco@seven.it;Avicii;0.9124492406845093 
marco@seven.it;The Chainsmokers;0.9119794368743896 
marco@seven.it;Donna Summer;0.9114398956298828 
marco@seven.it;Justin Bieber;0.9108963012695312 
nicola@seven.it;Muddy Waters;0.9489083886146545 
nicola@seven.it;Blues Brothers;0.9465787410736084 
nicola@seven.it;Etta James;0.9445369243621826 
nicola@seven.it;Howlin’ Wolf;0.941729724407196 
nicola@seven.it;Canned Heat;0.9413802027702332 
nicola@seven.it;Janis Joplin;0.9403449892997742 
nicola@seven.it;Eric Clapton;0.9399853348731995 
nicola@seven.it;The Rolling Stones;0.9366351962089539 
nicola@seven.it;Chris Rea;0.9339693784713745 
nicola@seven.it;John Mayer;0.9337895512580872 
nicola@seven.it;The Yardbirds;0.9335505366325378 
angela@seven.it;Madonna;0.8885241746902466 
angela@seven.it;Céline Dion;0.8856567144393921 
angela@seven.it;Britney Spears;0.8848803639411926 
angela@seven.it;Seal;0.8793385028839111 
angela@seven.it;Diana Ross;0.8756024837493896 
angela@seven.it;Enrique Iglesias;0.8716180324554443 
angela@seven.it;Lily Allen;0.8697115182876587 
angela@seven.it;Spice Girls;0.8693619966506958 
angela@seven.it;Mariah Carey;0.869209885597229 
angela@seven.it;Harry Belafonte;0.8689140677452087 
angela@seven.it;Billy Ocean;0.8680777549743652 
gaetano@seven.it;Dido;0.9309755563735962 
gaetano@seven.it;Shakira;0.9303948879241943 
gaetano@seven.it;Björk;0.930361270904541 
gaetano@seven.it;Nelly Furtado;0.9300931096076965 
gaetano@seven.it;Timbaland;0.9293281435966492 
gaetano@seven.it;Fedez;0.927399218082428 
gaetano@seven.it;Gwen Stefani;0.9257359504699707 
gaetano@seven.it;Morcheeba;0.9218523502349854 
gaetano@seven.it;The Black Eyed Peas;0.9211571216583252 
gaetano@seven.it;Jennifer Lopez;0.9199733138084412 
gaetano@seven.it;Wham!;0.9188849925994873 
irene@seven.it;Shakira;0.9247379899024963 
irene@seven.it;Ricky Martin;0.9206610321998596 
irene@seven.it;Madonna;0.9203730225563049 
irene@seven.it;Enrique Iglesias;0.9168872237205505 
irene@seven.it;Céline Dion;0.9146257638931274 
irene@seven.it;Björk;0.9081085920333862 
irene@seven.it;Britney Spears;0.9067791104316711 
irene@seven.it;Harry Belafonte;0.9048429131507874 
irene@seven.it;Seal;0.9032093286514282 
irene@seven.it;Billy Ocean;0.9020005464553833 
irene@seven.it;Jennifer Lopez;0.9006370902061462 
roberto@seven.it;Madonna;0.9166677594184875 
roberto@seven.it;Björk;0.9112178683280945 
roberto@seven.it;Britney Spears;0.9092752933502197 
roberto@seven.it;Moloko;0.9090487360954285 
roberto@seven.it;Justin Bieber;0.9085481762886047 
roberto@seven.it;Enrique Iglesias;0.9059303402900696 
roberto@seven.it;Donna Summer;0.9058214426040649 
roberto@seven.it;Michael Jackson;0.9057594537734985 
roberto@seven.it;Moby;0.9048305749893188 
roberto@seven.it;Céline Dion;0.9045184850692749 
roberto@seven.it;Kylie Minogue;0.903993546962738 
rossella@seven.it;Bebel Gilberto;0.8793553709983826 
rossella@seven.it;Madonna;0.8632753491401672 
rossella@seven.it;Björk;0.8607062101364136 
rossella@seven.it;Shakira;0.8569303154945374 
rossella@seven.it;Diana Ross;0.8561807870864868 
rossella@seven.it;Ricky Martin;0.8543958067893982 
rossella@seven.it;Michael Jackson;0.853995680809021 
rossella@seven.it;Lady Gaga;0.8525095582008362 
rossella@seven.it;Lily Allen;0.8506367206573486 
rossella@seven.it;Sade;0.8501762747764587 
rossella@seven.it;Dido;0.849989652633667 
