cristiano@seven.it;Antonio Vivaldi;0.9260683059692383 
cristiano@seven.it;Johann Sebastian Bach;0.9155460000038147 
cristiano@seven.it;Ludwig van Beethoven;0.9108425378799438 
cristiano@seven.it;Johannes Brahms;0.9049407243728638 
cristiano@seven.it;Wolfgang Amadeus Mozart;0.9024709463119507 
cristiano@seven.it;George Frideric Handel;0.9024544954299927 
cristiano@seven.it;Felix Mendelssohn;0.8879609704017639 
cristiano@seven.it;Claudio Monteverdi;0.8764678835868835 
cristiano@seven.it;Richard Wagner;0.8693051338195801 
cristiano@seven.it;Claude Debussy;0.8647012114524841 
cristiano@seven.it;Johann Pachelbel;0.8591511845588684 
giuseppe@seven.it;Daddy Yankee;0.9056610465049744 
giuseppe@seven.it;Ricky Martin;0.9043978452682495 
giuseppe@seven.it;Fedez;0.9016382098197937 
giuseppe@seven.it;Pitbull;0.901102602481842 
giuseppe@seven.it;Marc Anthony;0.8940225839614868 
giuseppe@seven.it;Shakira;0.8816564679145813 
giuseppe@seven.it;Juanes;0.8776856660842896 
giuseppe@seven.it;Jennifer Lopez;0.875252902507782 
giuseppe@seven.it;Enrique Iglesias;0.8721781373023987 
giuseppe@seven.it;Nelly Furtado;0.8714672327041626 
giuseppe@seven.it;Jerry Rivera;0.8708940148353577 
luca@seven.it;Lucio Dalla;0.8486564755439758 
luca@seven.it;Claudio Monteverdi;0.8485435247421265 
luca@seven.it;Nek;0.8477521538734436 
luca@seven.it;Gianna Nannini;0.8409513831138611 
luca@seven.it;Bebel Gilberto;0.8360657691955566 
luca@seven.it;Eiffel 65;0.8330134153366089 
luca@seven.it;Madonna;0.8288303017616272 
luca@seven.it;Diana Ross;0.8235495686531067 
luca@seven.it;Antonio Vivaldi;0.821526288986206 
luca@seven.it;Harry Belafonte;0.8188973665237427 
luca@seven.it;Sarah Brightman;0.8176788091659546 
marco@seven.it;Calvin Harris;0.9241065382957458 
marco@seven.it;Moby;0.9236364364624023 
marco@seven.it;Daft Punk;0.9222880601882935 
marco@seven.it;Moloko;0.9220228791236877 
marco@seven.it;Clean Bandit;0.917906641960144 
marco@seven.it;Miami Horror;0.915316641330719 
marco@seven.it;Kylie Minogue;0.9145624041557312 
marco@seven.it;Avicii;0.9124492406845093 
marco@seven.it;The Chainsmokers;0.9119794368743896 
marco@seven.it;Donna Summer;0.9114398956298828 
marco@seven.it;Justin Bieber;0.9108963012695312 
nicola@seven.it;Muddy Waters;0.9489083886146545 
nicola@seven.it;Blues Brothers;0.9465787410736084 
nicola@seven.it;Etta James;0.9445369243621826 
nicola@seven.it;Howlin’ Wolf;0.941729724407196 
nicola@seven.it;Canned Heat;0.9413802027702332 
nicola@seven.it;Janis Joplin;0.9403449892997742 
nicola@seven.it;Eric Clapton;0.9399853348731995 
nicola@seven.it;The Rolling Stones;0.9366351962089539 
nicola@seven.it;Chris Rea;0.9339693784713745 
nicola@seven.it;John Mayer;0.9337895512580872 
nicola@seven.it;The Yardbirds;0.9335505366325378 
