cristiano@seven.it;Vanilla Ice;0.6407381892204285 
cristiano@seven.it;Jadakiss;0.621638298034668 
cristiano@seven.it;Nelly;0.6191684603691101 
cristiano@seven.it;Fugees;0.6184690594673157 
cristiano@seven.it;Missy Elliott;0.6011098027229309 
cristiano@seven.it;Twista;0.6008706092834473 
cristiano@seven.it;A Tribe Called Quest;0.5945558547973633 
cristiano@seven.it;Wyclef Jean;0.592631995677948 
cristiano@seven.it;CeeLo Green;0.5865578055381775 
cristiano@seven.it;N*E*R*D;0.585220992565155 
giuseppe@seven.it;Fugees;0.6860799193382263 
giuseppe@seven.it;Missy Elliott;0.6660705208778381 
giuseppe@seven.it;Nelly;0.6611657738685608 
giuseppe@seven.it;CeeLo Green;0.6565880179405212 
giuseppe@seven.it;Jadakiss;0.6537511944770813 
giuseppe@seven.it;Vanilla Ice;0.6531399488449097 
giuseppe@seven.it;Robin Thicke;0.6509912014007568 
giuseppe@seven.it;Wyclef Jean;0.6491389274597168 
giuseppe@seven.it;A Tribe Called Quest;0.6481526494026184 
giuseppe@seven.it;De La Soul;0.628868579864502 
luca@seven.it;Vanilla Ice;0.6688010692596436 
luca@seven.it;Jadakiss;0.6323180794715881 
luca@seven.it;A Tribe Called Quest;0.6314003467559814 
luca@seven.it;Fugees;0.6297642588615417 
luca@seven.it;Wyclef Jean;0.6209084987640381 
luca@seven.it;Nelly;0.6197529435157776 
luca@seven.it;De La Soul;0.6093676686286926 
luca@seven.it;Missy Elliott;0.6090689897537231 
luca@seven.it;Twista;0.6009932160377502 
luca@seven.it;CeeLo Green;0.5950325727462769 
marco@seven.it;Vanilla Ice;0.7089959979057312 
marco@seven.it;Fugees;0.7080539464950562 
marco@seven.it;Jadakiss;0.706428587436676 
marco@seven.it;Wyclef Jean;0.6969966888427734 
marco@seven.it;A Tribe Called Quest;0.6953238248825073 
marco@seven.it;Nelly;0.6926062703132629 
marco@seven.it;De La Soul;0.6839168071746826 
marco@seven.it;N*E*R*D;0.6704812049865723 
marco@seven.it;Twista;0.6678391695022583 
marco@seven.it;Missy Elliott;0.6641349792480469 
nicola@seven.it;Vanilla Ice;0.7054215669631958 
nicola@seven.it;Jadakiss;0.693774938583374 
nicola@seven.it;Twista;0.6733237504959106 
nicola@seven.it;Nelly;0.6676542162895203 
nicola@seven.it;De La Soul;0.6588578224182129 
nicola@seven.it;A Tribe Called Quest;0.6535975933074951 
nicola@seven.it;N*E*R*D;0.6516391038894653 
nicola@seven.it;Fugees;0.6501048803329468 
nicola@seven.it;OutKast;0.6469519138336182 
nicola@seven.it;Chamillionaire;0.6451372504234314 
