cristiano@seven.it;Franz Liszt;0.7263214588165283 
cristiano@seven.it;Giovanni Battista Pergolesi;0.6959062814712524 
cristiano@seven.it;Joseph Haydn;0.6534756422042847 
cristiano@seven.it;2CELLOS;0.648688018321991 
cristiano@seven.it;Johann Strauss;0.6264795064926147 
giuseppe@seven.it;The Saturdays;0.8246100544929504 
giuseppe@seven.it;Mandy Moore;0.8125503063201904 
giuseppe@seven.it;Glee Cast;0.810477614402771 
giuseppe@seven.it;MARINA;0.8068883419036865 
giuseppe@seven.it;Ava Max;0.8034385442733765 
luca@seven.it;Eddie Vedder;0.9331825375556946 
luca@seven.it;Pete Yorn;0.9308441877365112 
luca@seven.it;Taproot;0.9280385971069336 
luca@seven.it;Nancy Wilson;0.9250695705413818 
luca@seven.it;Jack White;0.9181936979293823 
marco@seven.it;The Saturdays;0.6934267282485962 
marco@seven.it;Mandy Moore;0.687660813331604 
marco@seven.it;MARINA;0.6834681034088135 
marco@seven.it;Ava Max;0.6769471168518066 
marco@seven.it;Glee Cast;0.6766936779022217 
nicola@seven.it;Nancy Wilson;0.41671204566955566 
nicola@seven.it;Boyz II Men;0.4114846885204315 
nicola@seven.it;Joanna Newsom;0.41094595193862915 
nicola@seven.it;William Fitzsimmons;0.40840744972229004 
nicola@seven.it;The Tallest Man on Earth;0.40836846828460693 
